Quelle	Jahr	Wort	Frequenz
S	1986	Musikwissenschaftler	1.3337669981458733
S	1986	Stützpunkttrainer	0.1905381425922676
S	1986	Stipendiat	0.1905381425922676
S	1986	Strandläufer	0.3810762851845352
S	1986	Streikbrecher	0.7621525703690705
S	1986	Naziverbrecher	0.1905381425922676
S	1986	Muslim	0.1905381425922676
S	1986	Stylist	0.1905381425922676
S	1986	Südstaatler	0.952690712961338
S	1986	Straßburger	2.858072138884014
S	1986	Streiter	1.7148432833304084
S	1986	Surrealist	0.1905381425922676
S	1986	Neandertaler	0.5716144277768028
S	1986	Subunternehmer	1.7148432833304084
S	1986	Handelspartner	2.4769958536994787
S	1986	Südtiroler	1.1432288555536056
S	1986	Neapolitaner	1.7148432833304084
S	1986	Sympathieträger	0.3810762851845352
S	1986	Straßenarbeiter	0.3810762851845352
S	1986	Streuner	0.1905381425922676
S	1986	Sucher	0.3810762851845352
S	1986	Handelsvertreter	0.7621525703690705
S	1986	Sünder	3.2391484240685493
S	1986	Sympathisant	0.952690712961338
S	1986	Museumsdirektor	2.6675339962917466
S	1986	Handlanger	5.335067992583493
S	1986	Stricher	0.7621525703690705
S	1986	Straßenbahner	0.1905381425922676
S	1986	Südafrikaner	10.28905969998245
S	1986	Superintendent	0.1905381425922676
S	1986	Syphilitiker	0.1905381425922676
S	1986	Händler	27.628030675878804
S	1986	Musikant	0.1905381425922676
S	1986	Straßenbauer	0.3810762851845352
S	1986	Stromableser	0.1905381425922676
S	1986	Südamerikaner	1.3337669981458733
S	1986	Hannoveraner	5.716144277768028
S	1986	Tauchlehrer	0.1905381425922676
S	1986	Syrer	8.574216416652042
S	1986	Herzspender	0.1905381425922676
S	1986	Stromabnehmer	0.3810762851845352
S	1986	Südkoreaner	1.3337669981458733
S	1986	Täuscher	1.1432288555536056
S	1986	Teilhaber	4.953991707398957
S	1986	Tessiner	0.5716144277768028
S	1986	Systematiker	0.1905381425922676
S	1986	Stromverbraucher	0.1905381425922676
S	1986	Teufelsanbeter	0.5716144277768028
S	1986	Teilnehmer	25.151034822179323
S	1986	Testamentsvollstrecker	0.952690712961338
S	1986	Südländer	0.5716144277768028
S	1986	Taxichauffeur	0.3810762851845352
S	1986	Niederländer	4.191839137029888
S	1986	Texaner	4.382377279622155
S	1986	Systemgegner	0.3810762851845352
S	1986	Taxiunternehmer	0.952690712961338
S	1986	Nigerianer	0.952690712961338
S	1986	Textilingenieur	0.1905381425922676
S	1986	Texter	0.952690712961338
S	1986	Teamchef	11.622826698128325
S	1986	Nizzaer	0.1905381425922676
S	1986	Olympiakämpfer	0.3810762851845352
S	1986	Systemkritiker	0.3810762851845352
S	1986	Thailänder	0.1905381425922676
S	1986	Teamkapitän	0.5716144277768028
S	1986	Textilfabrikant	0.3810762851845352
S	1986	Nobelpreisträger	5.716144277768028
S	1986	Systemtheoretiker	0.1905381425922676
S	1986	Olympiasieger	4.00130099443762
S	1986	Nuklearmediziner	0.5716144277768028
S	1986	Theaterbesucher	0.3810762851845352
S	1986	Technokrat	0.5716144277768028
S	1986	Theologiestudent	0.3810762851845352
S	1986	Operateur	1.1432288555536056
S	1986	Tabakhändler	0.3810762851845352
S	1986	Nonkonformist	0.1905381425922676
S	1986	Nürnberger	22.29296268329531
S	1986	Theaterkritiker	0.1905381425922676
S	1986	Theoretiker	2.095919568514944
S	1986	Tegernseer	0.1905381425922676
S	1986	Orgelbauer	0.1905381425922676
S	1986	Opernsänger	0.5716144277768028
S	1986	Nutzer	0.7621525703690705
S	1986	Tabakpflanzer	0.3810762851845352
S	1986	Theatermacher	2.4769958536994787
S	1986	Thronfolger	1.3337669981458733
S	1986	Theosoph	0.1905381425922676
S	1986	Tischler	0.952690712961338
S	1986	Nutznießer	7.049911275913901
S	1986	Opportunist	1.905381425922676
S	1986	Orientalist	0.3810762851845352
S	1986	Theaterregisseur	0.5716144277768028
S	1986	Broker	1.524305140738141
S	1986	Thüringer	0.952690712961338
S	1986	Tabellenführer	0.3810762851845352
S	1986	Therapeut	0.3810762851845352
S	1986	Oberaufseher	0.3810762851845352
S	1986	Tischnachbar	0.1905381425922676
S	1986	Theaterschauspieler	0.1905381425922676
S	1986	Todfeind	1.905381425922676
S	1986	Oppositionschef	0.7621525703690705
S	1986	Tagebuchschreiber	0.3810762851845352
S	1986	Brotbäcker	1.1432288555536056
S	1986	Tibetaner	0.1905381425922676
S	1986	Theologieprofessor	0.7621525703690705
S	1986	Tokioer	0.5716144277768028
S	1986	Oberbefehlshaber	6.097220562952564
S	1986	Tischtennisspieler	0.3810762851845352
S	1986	Tagelöhner	2.095919568514944
S	1986	Husumer	0.7621525703690705
S	1986	Oppositionsführer	9.52690712961338
S	1986	Tourist	3.810762851845352
S	1986	Tibeter	0.7621525703690705
S	1986	Oberbürgermeister	23.81726782403345
S	1986	Tokioter	2.6675339962917466
S	1986	Panscher	1.905381425922676
S	1986	Tagesbesucher	0.1905381425922676
S	1986	Tourneeleiter	0.1905381425922676
S	1986	Oppositionspolitiker	3.048610281476282
S	1986	Ticker	0.1905381425922676
S	1986	Hüter	5.335067992583493
S	1986	Paranoiker	0.1905381425922676
S	1986	Oberförster	0.5716144277768028
S	1986	Tagträumer	0.1905381425922676
S	1986	Tondichter	0.1905381425922676
S	1986	Treber	0.952690712961338
S	1986	Tiefseeforscher	0.1905381425922676
S	1986	Tourneeveranstalter	0.1905381425922676
S	1986	Oberingenieur	0.1905381425922676
S	1986	Hygieniker	0.1905381425922676
S	1986	Pariser	58.11413349064162
S	1986	Treiber	0.5716144277768028
S	1986	Trierer	2.6675339962917466
S	1986	Tiefstapler	0.1905381425922676
S	1986	Tonsetzer	0.5716144277768028
S	1986	Träger	10.098521557390184
S	1986	Oberinspektor	0.7621525703690705
S	1986	Tugendbold	0.1905381425922676
S	1986	Trendsetter	1.3337669981458733
S	1986	Österreicher	24.76995853699479
S	1986	Tierfilmer	0.1905381425922676
S	1986	Parker	3.6202247092530846
S	1986	Topagent	0.1905381425922676
S	1986	Tugendwächter	0.7621525703690705
S	1986	Oberkellner	0.3810762851845352
S	1986	Osteuropäer	0.5716144277768028
S	1986	Treugeber	0.1905381425922676
S	1986	Triester	0.1905381425922676
S	1986	Parksünder	0.5716144277768028
S	1986	Tierfreund	0.1905381425922676
S	1986	Töpfer	12.00390298331286
S	1986	Pächter	1.7148432833304084
S	1986	Tüncher	0.1905381425922676
S	1986	Hoteldirektor	0.1905381425922676
S	1986	Trinker	2.095919568514944
S	1986	Treuhänder	2.286457711107212
S	1986	Parlamentär	0.1905381425922676
S	1986	Tutor	0.1905381425922676
S	1986	Tunesier	1.3337669981458733
S	1986	Packer	0.1905381425922676
S	1986	Tierhalter	0.1905381425922676
S	1986	Topfgucker	0.1905381425922676
S	1986	Trittbrettfahrer	1.1432288555536056
S	1986	Parlamentarier	17.338970975896352
S	1986	Trickbetrüger	0.3810762851845352
S	1986	Pakistaner	1.7148432833304084
S	1986	Uniformträger	0.7621525703690705
S	1986	TV-Moderator	1.1432288555536056
S	1986	Tierpfleger	0.1905381425922676
S	1986	Unterführer	0.952690712961338
S	1986	Triumphator	0.3810762851845352
S	1986	Unternehmenschef	0.5716144277768028
S	1986	Trickser	0.3810762851845352
S	1986	Unternehmensführer	1.3337669981458733
S	1986	Trivialautor	0.1905381425922676
S	1986	Tierschützer	2.095919568514944
S	1986	Unionist	0.5716144277768028
S	1986	Triebtäter	0.952690712961338
S	1986	Unternehmenslenker	0.1905381425922676
S	1986	Trödler	0.3810762851845352
S	1986	Tierzüchter	0.1905381425922676
S	1986	Unionschrist	0.1905381425922676
S	1986	Trojaner	0.3810762851845352
S	1986	Pauker	0.7621525703690705
S	1986	Tiger	10.479597842574718
S	1986	Trommler	0.952690712961338
S	1986	Unternehmenssprecher	0.1905381425922676
S	1986	Pausenclown	0.1905381425922676
S	1986	Tröster	0.7621525703690705
S	1986	Tipper	0.1905381425922676
S	1986	Unternehmer	48.39668821843597
S	1986	Trottel	1.7148432833304084
S	1986	Tiroler	1.524305140738141
S	1986	Pazifist	1.905381425922676
S	1986	Pionier	3.2391484240685493
S	1986	Trucker	3.2391484240685493
S	1986	Unternehmervertreter	0.1905381425922676
S	1986	Verfasser	9.145830844428843
S	1986	Trunkenbold	0.5716144277768028
S	1986	Popsänger	0.7621525703690705
S	1986	Pedaleur	0.3810762851845352
S	1986	Verfassungsfeind	0.5716144277768028
S	1986	Unteroffizier	0.5716144277768028
S	1986	Pirat	0.7621525703690705
S	1986	Pedant	0.1905381425922676
S	1986	Populist	0.1905381425922676
S	1986	Verfassungsrechtler	2.4769958536994787
S	1986	Pflüger	0.7621525703690705
S	1986	Peiniger	1.524305140738141
S	1986	Truppenführer	0.3810762851845352
S	1986	Unterstaatssekretär	3.048610281476282
S	1986	Verfassungsrichter	8.193140131467507
S	1986	Pizzabäcker	0.3810762851845352
S	1986	Pornohändler	0.3810762851845352
S	1986	Pharisäer	0.7621525703690705
S	1986	Tübinger	4.7634535648066905
S	1986	Pekinger	8.76475455924431
S	1986	Verkehrsteilnehmer	0.7621525703690705
S	1986	Verfassungsschützer	14.099822551827804
S	1986	Pkw-Fahrer	0.3810762851845352
S	1986	Kalifornier	2.286457711107212
S	1986	Verkünder	0.3810762851845352
S	1986	Pharmaberater	0.1905381425922676
S	1986	Plagiator	0.1905381425922676
S	1986	Verfechter	6.478296848137099
S	1986	Verleumder	1.3337669981458733
S	1986	Pendler	1.524305140738141
S	1986	Präfekt	1.1432288555536056
S	1986	Verlader	0.1905381425922676
S	1986	Tüftler	3.810762851845352
S	1986	Pharmazeut	1.524305140738141
S	1986	Kältetechniker	0.1905381425922676
S	1986	Plakatkleber	0.5716144277768028
S	1986	Pennäler	1.1432288555536056
S	1986	Prager	9.907983414797917
S	1986	Verlagschef	0.952690712961338
S	1986	Verfolger	4.7634535648066905
S	1986	Philanthrop	0.1905381425922676
S	1986	Plakatmaler	0.1905381425922676
S	1986	Kameltreiber	0.1905381425922676
S	1986	Pragmatiker	2.286457711107212
S	1986	Vermieter	1.3337669981458733
S	1986	Verlagsleiter	0.952690712961338
S	1986	Penner	2.6675339962917466
S	1986	Verführer	2.286457711107212
S	1986	Philharmoniker	2.6675339962917466
S	1986	Praktiker	2.6675339962917466
S	1986	Planer	8.383678274059776
S	1986	Kameraassistent	0.1905381425922676
S	1986	Verlagslektor	0.3810762851845352
S	1986	Pensionär	1.1432288555536056
S	1986	Kammersänger	0.3810762851845352
S	1986	Prälat	1.1432288555536056
S	1986	Vermittler	7.430987561098437
S	1986	Verlegenheitskandidat	0.1905381425922676
S	1986	Kamerad	1.3337669981458733
S	1986	Verhaltensforscher	1.524305140738141
S	1986	Philister	0.3810762851845352
S	1986	Polier	0.1905381425922676
S	1986	Verleiher	1.905381425922676
S	1986	Versicherungsnehmer	0.7621525703690705
S	1986	Kameruner	0.1905381425922676
S	1986	Vermögensberater	0.7621525703690705
S	1986	Präsidentschaftskandidat	4.191839137029888
S	1986	Philosemit	0.1905381425922676
S	1986	Verhandler	0.1905381425922676
S	1986	Kaminkehrer	0.1905381425922676
S	1986	Versicherungsvertreter	0.7621525703690705
S	1986	Verwaltungsrichter	2.095919568514944
S	1986	Vermögensverwalter	0.5716144277768028
S	1986	Philosoph	10.479597842574718
S	1986	Verhandlungsführer	2.095919568514944
S	1986	Kammerdiener	1.1432288555536056
S	1986	Versöhner	0.7621525703690705
S	1986	Viehtreiber	0.1905381425922676
S	1986	Kabinettssekretär	1.3337669981458733
S	1986	Verwandler	0.1905381425922676
S	1986	Physiklehrer	0.1905381425922676
S	1986	Versucher	0.5716144277768028
S	1986	Vernehmer	2.095919568514944
S	1986	Viehzüchter	1.7148432833304084
S	1986	Vizepräsident	19.05381425922676
S	1986	Versuchsleiter	0.1905381425922676
S	1986	Pianist	6.668834990729367
S	1986	Verpackungskünstler	0.7621525703690705
S	1986	Vielfahrer	0.3810762851845352
S	1986	Kaffeeröster	0.7621525703690705
S	1986	Verteidiger	34.29686566660817
S	1986	Vizepremier	8.76475455924431
S	1986	Prolet	0.3810762851845352
S	1986	Verteidigungsminister	53.160141783242665
S	1986	Vizeweltmeister	0.952690712961338
S	1986	Volksfreund	0.3810762851845352
S	1986	Vertragshändler	1.905381425922676
S	1986	Vogelkundler	0.7621525703690705
S	1986	Proletarier	2.858072138884014
S	1986	Potsdamer	2.4769958536994787
S	1986	Vertragspartner	2.286457711107212
S	1986	Vogler	1.905381425922676
S	1986	Volksheld	2.286457711107212
S	1986	PR-Manager	0.7621525703690705
S	1986	Promoter	0.7621525703690705
S	1986	Vertragsspieler	0.1905381425922676
S	1986	Völkerkundler	0.3810762851845352
S	1986	Vorreiter	1.905381425922676
S	1986	Programmanbieter	0.952690712961338
S	1986	Volkskundler	0.7621525703690705
S	1986	Vertreiber	0.3810762851845352
S	1986	Völkerrechtler	0.952690712961338
S	1986	Vorruheständler	0.7621525703690705
S	1986	Promotor	0.5716144277768028
S	1986	Programmatiker	0.1905381425922676
S	1986	Profikiller	2.858072138884014
S	1986	Volksredner	0.1905381425922676
S	1986	Volksfeind	0.7621525703690705
S	1986	Propagandachef	0.952690712961338
S	1986	Vorsänger	0.1905381425922676
S	1986	Vertreter	57.54251906286482
S	1986	Volksschauspieler	1.1432288555536056
S	1986	Pressewart	0.1905381425922676
S	1986	Propagandist	2.095919568514944
S	1986	Profispieler	0.1905381425922676
S	1986	Vorsitzer	0.3810762851845352
S	1986	Voyeur	0.7621525703690705
S	1986	Volksschüler	0.1905381425922676
S	1986	Vertriebsleiter	0.3810762851845352
S	1986	Primaner	0.1905381425922676
S	1986	Prophet	5.335067992583493
S	1986	Wahlforscher	2.095919568514944
S	1986	Waadtländer	0.1905381425922676
S	1986	Vorspringer	0.1905381425922676
S	1986	Volksschullehrer	0.1905381425922676
S	1986	Karatekämpfer	0.3810762851845352
S	1986	Primat	1.1432288555536056
S	1986	Wachsoldat	0.1905381425922676
S	1986	Vorständler	1.905381425922676
S	1986	Wahrer	1.3337669981458733
S	1986	Quertreiber	0.3810762851845352
S	1986	Volkstribun	0.952690712961338
S	1986	Verursacher	4.382377279622155
S	1986	Wahlhelfer	6.287758705544831
S	1986	Waffenexporteur	0.1905381425922676
S	1986	Prinzipienreiter	0.1905381425922676
S	1986	Vorstandschef	8.00260198887524
S	1986	Karikaturist	0.952690712961338
S	1986	Währungshüter	0.3810762851845352
S	1986	Volksverhetzer	0.1905381425922676
S	1986	Waffenhändler	4.00130099443762
S	1986	Vorstandssprecher	6.097220562952564
S	1986	Wahlkämpfer	12.384979268497396
S	1986	Realschüler	0.5716144277768028
S	1986	Querulant	1.1432288555536056
S	1986	Privatanleger	0.3810762851845352
S	1986	Waffenschieber	0.952690712961338
S	1986	Verwaltungschef	0.952690712961338
S	1986	Wahlleiter	0.1905381425922676
S	1986	Karlsbader	0.5716144277768028
S	1986	Realschullehrer	0.1905381425922676
S	1986	Walter	150.33459450529915
S	1986	Privatdozent	1.524305140738141
S	1986	Wagner	30.486102814762816
S	1986	Rabbiner	2.858072138884014
S	1986	Wahlredner	0.1905381425922676
S	1986	Verwaltungsdirektor	0.5716144277768028
S	1986	Wanderarbeiter	0.7621525703690705
S	1986	Privatlehrer	0.5716144277768028
S	1986	Wähler	75.2625663239457
S	1986	Karlsruher	20.0065049721881
S	1986	Rebell	1.3337669981458733
S	1986	Wahlsieger	1.3337669981458733
S	1986	Kommissionspräsident	0.5716144277768028
S	1986	Wanderprediger	0.5716144277768028
S	1986	Privatsammler	0.1905381425922676
S	1986	Weingärtner	0.1905381425922676
S	1986	Weltmeister	25.722649249956127
S	1986	Rebellenführer	0.3810762851845352
S	1986	Wahlverteidiger	0.5716144277768028
S	1986	Werkstudent	0.1905381425922676
S	1986	Kärntner	2.858072138884014
S	1986	Warner	9.907983414797917
S	1986	Psychopath	0.3810762851845352
S	1986	Privatsekretär	0.5716144277768028
S	1986	Weinhändler	3.048610281476282
S	1986	Warschauer	13.528208124051
S	1986	Wahlwerber	0.1905381425922676
S	1986	Karolinger	0.1905381425922676
S	1986	Weltraumfahrer	0.1905381425922676
S	1986	Proband	0.1905381425922676
S	1986	Wärter	3.048610281476282
S	1986	Weinpanscher	0.5716144277768028
S	1986	Wilder	15.624127692565944
S	1986	Psychosomatiker	0.3810762851845352
S	1986	Karosseriebauer	0.952690712961338
S	1986	Weltrekordinhaber	0.1905381425922676
S	1986	Washingtoner	16.195742120342747
S	1986	Rausschmeißer	0.5716144277768028
S	1986	Producer	0.3810762851845352
S	1986	Weintrinker	0.5716144277768028
S	1986	Wildfrevler	0.1905381425922676
S	1986	Publizist	7.240449418506169
S	1986	Wassersportler	0.1905381425922676
S	1986	Karrierist	0.5716144277768028
S	1986	Weltrekordler	0.3810762851845352
S	1986	Reaktionär	0.3810762851845352
S	1986	Produktionsleiter	0.3810762851845352
S	1986	Wasserträger	1.1432288555536056
S	1986	Weitspringer	0.1905381425922676
S	1986	Kärrner	0.3810762851845352
S	1986	Wasserverschmutzer	0.5716144277768028
S	1986	Realist	3.810762851845352
S	1986	Weltumsegler	0.1905381425922676
S	1986	Wirt	7.812063846282972
S	1986	Produktmanager	0.1905381425922676
S	1986	Realpolitiker	1.905381425922676
S	1986	Wirtschafter	0.3810762851845352
S	1986	Wattenscheider	0.1905381425922676
S	1986	Werbeberater	0.7621525703690705
S	1986	Wissenschaftler	91.07723215910391
S	1986	Wechselwähler	0.952690712961338
S	1986	Wirtschaftler	0.3810762851845352
S	1986	Zählkandidat	0.1905381425922676
S	1986	Wunderdoktor	0.3810762851845352
S	1986	Regimentskommandeur	0.1905381425922676
S	1986	Wissenschaftsminister	0.952690712961338
S	1986	Werbechef	0.1905381425922676
S	1986	Wechsler	0.1905381425922676
S	1986	Zahlkellner	0.1905381425922676
S	1986	Wunderheiler	1.7148432833304084
S	1986	Wirtschaftsasylant	0.1905381425922676
S	1986	Regisseur	56.97090463508801
S	1986	Werbepartner	0.7621525703690705
S	1986	Zahlmeister	0.1905381425922676
S	1986	Wittelsbacher	2.4769958536994787
S	1986	Wegbereiter	3.048610281476282
S	1986	Wirtschaftsberater	1.3337669981458733
S	1986	Zahlungsempfänger	0.1905381425922676
S	1986	Reichskanzler	5.525606135175761
S	1986	Werber	3.810762851845352
S	1986	Witzbold	0.7621525703690705
S	1986	Zahnmediziner	0.5716144277768028
S	1986	Wirtschaftsdezernent	5.335067992583493
S	1986	Weichensteller	0.3810762851845352
S	1986	WM-Teilnehmer	0.1905381425922676
S	1986	Zapfer	0.1905381425922676
S	1986	Reifenhersteller	1.3337669981458733
S	1986	Wirtschaftsforscher	0.3810762851845352
S	1986	Rektor	5.144529849991225
S	1986	Weimarer	7.430987561098437
S	1986	Zar	3.6202247092530846
S	1986	Wohlfahrtsempfänger	0.5716144277768028
S	1986	Wirtschaftsführer	0.952690712961338
S	1986	Werbetexter	0.3810762851845352
S	1986	Zaubermeister	0.1905381425922676
S	1986	Zauberkünstler	0.3810762851845352
S	1986	Wohlstandsbürger	0.3810762851845352
S	1986	Religionslehrer	1.1432288555536056
S	1986	Wirtschaftshistoriker	0.1905381425922676
S	1986	Zecher	0.3810762851845352
S	1986	Werbeträger	2.858072138884014
S	1986	Zocker	2.4769958536994787
S	1986	Repräsentant	4.00130099443762
S	1986	Religionsstifter	0.1905381425922676
S	1986	Zollfahnder	1.524305140738141
S	1986	Wohltäter	1.524305140738141
S	1986	Werfer	2.286457711107212
S	1986	Wirtschaftsjournalist	0.1905381425922676
S	1986	Zechpreller	0.1905381425922676
S	1986	Religionswissenschaftler	0.3810762851845352
S	1986	Wohnungsbauminister	3.048610281476282
S	1986	Werftarbeiter	0.5716144277768028
S	1986	Zöllner	4.191839137029888
S	1986	Wirtschaftsminister	28.00910696106334
S	1986	Zuckerbäcker	0.3810762851845352
S	1986	Rempler	0.1905381425922676
S	1986	Regensburger	3.6202247092530846
S	1986	Zeichenlehrer	0.3810762851845352
S	1986	Zoodirektor	0.1905381425922676
S	1986	Werkleiter	0.952690712961338
S	1986	Wohnungsgeber	0.1905381425922676
S	1986	Renaissancemaler	0.3810762851845352
S	1986	Wirtschaftspartner	0.5716144277768028
S	1986	Zugbegleiter	0.3810762851845352
S	1986	Zotenreißer	0.1905381425922676
S	1986	Reiseschriftsteller	0.1905381425922676
S	1986	Wohnungsinhaber	0.1905381425922676
S	1986	Zeichner	2.4769958536994787
S	1986	Werkmeister	0.3810762851845352
S	1986	Regent	0.7621525703690705
S	1986	Wirtschaftsprofessor	1.3337669981458733
S	1986	Zuarbeiter	0.1905381425922676
S	1986	Zwirner	0.952690712961338
S	1986	Zeidler	3.810762851845352
S	1986	Reiseunternehmer	0.3810762851845352
S	1986	Zugführer	1.1432288555536056
S	1986	Wolfsburger	4.7634535648066905
S	1986	Werksfahrer	0.1905381425922676
S	1986	Zeitgeschichtler	1.3337669981458733
S	1986	Züchter	5.335067992583493
S	1986	Reiseveranstalter	4.572915422214423
S	1986	Wirtschaftsprüfer	4.7634535648066905
S	1986	Zwischenhändler	1.1432288555536056
S	1986	Zwischenrufer	0.3810762851845352
S	1986	Zuhälter	9.717445272205648
S	1986	Zeitschriftenverleger	0.7621525703690705
S	1986	Wormser	0.5716144277768028
S	1986	Rekonvaleszent	0.5716144277768028
S	1986	Zuchtmeister	0.5716144277768028
S	1986	Gefangener	5.335067992583493
S	1986	Wirtschaftssenator	2.286457711107212
S	1986	Zwischenträger	0.1905381425922676
S	1986	Baseballspieler	0.5716144277768028
S	1986	Zeitsoldat	0.3810762851845352
S	1986	Wortführer	4.7634535648066905
S	1986	Groupie	0.3810762851845352
S	1986	Geologe	1.7148432833304084
S	1986	Zuhörer	11.622826698128325
S	1986	Zyniker	1.905381425922676
S	1986	Kinderarzt	0.952690712961338
S	1986	Wirtschaftsvertreter	0.3810762851845352
S	1986	Zeitungsausträger	0.3810762851845352
S	1986	Bestattungsunternehmer	0.1905381425922676
S	1986	Kleinkind	1.524305140738141
S	1986	Zeitungshändler	0.1905381425922676
S	1986	Biologe	3.048610281476282
S	1986	Zeitungskorrespondent	0.3810762851845352
S	1986	Zeitungsleser	1.3337669981458733
S	1986	Chefkoch	0.1905381425922676
S	1986	Zeitungsmacher	0.1905381425922676
S	1986	Zeitungsredakteur	0.1905381425922676
S	1986	Controller	1.1432288555536056
S	1986	Zeitungsreporter	0.3810762851845352
S	1986	Rohköstler	0.1905381425922676
S	1986	Datenverarbeiter	0.3810762851845352
S	1986	Kletterer	1.905381425922676
S	1986	Tierarzt	1.905381425922676
S	1986	Rohstoffhändler	0.1905381425922676
S	1986	Vergewaltigungsopfer	0.1905381425922676
S	1986	Schirmer	4.572915422214423
S	1986	Rollstuhlfahrer	0.7621525703690705
S	1986	Designer	14.671436979604604
S	1986	Verwaltungsangestellte	0.7621525703690705
S	1986	Koch	30.86717909994736
S	1986	Anhalter	0.5716144277768028
S	1986	Drogenabhängige	1.3337669981458733
S	1986	Schirmherr	1.3337669981458733
S	1986	Verwandter	3.4296865666608167
S	1986	Schlafforscher	0.1905381425922676
S	1986	Animateur	0.3810762851845352
S	1986	Krankenpfleger	1.1432288555536056
S	1986	Schlachtenbummler	0.7621525703690705
S	1986	Vorgesetzter	4.572915422214423
S	1986	Eltern	63.068125198040576
S	1986	Krimineller	0.7621525703690705
S	1986	Schlafwandler	1.3337669981458733
S	1986	Schlachtenmaler	0.1905381425922676
S	1986	Feldjäger	0.3810762851845352
S	1986	Antiquitätenhändler	0.3810762851845352
S	1986	Schläger	4.191839137029888
S	1986	Eroberer	4.191839137029888
S	1986	Vorsitzender	55.63713763694214
S	1986	Astronaut	3.810762851845352
S	1986	Kunde	19.434890544411296
S	1986	Apotheker	7.430987561098437
S	1986	Schlagersänger	0.952690712961338
S	1986	Autor	64.97350662396326
S	1986	Zahnarzt	10.670135985166986
S	1986	Fan	2.286457711107212
S	1986	Bergarbeiter	1.905381425922676
S	1986	Arbeiter	46.681844935105566
S	1986	Sanitätsoffizier	0.1905381425922676
S	1986	Babysitter	1.1432288555536056
S	1986	Lehrling	2.6675339962917466
S	1986	Astronom	2.4769958536994787
S	1986	Zauberer	2.4769958536994787
S	1986	Feuerwehrleute	2.6675339962917466
S	1986	Architekt	13.147131838866464
S	1986	Bergsteiger	3.810762851845352
S	1986	Bäcker	5.335067992583493
S	1986	Satiriker	2.4769958536994787
S	1986	Zollbeamter	0.1905381425922676
S	1986	Mannequin	0.952690712961338
S	1986	Aufseher	3.810762851845352
S	1986	Barkeeper	0.5716144277768028
S	1986	Betriebsleiter	0.952690712961338
S	1986	Archivar	0.952690712961338
S	1986	Fluglotse	0.5716144277768028
S	1986	Zoologe	0.3810762851845352
S	1986	Meeresforscher	0.5716144277768028
S	1986	Buchhalter	8.383678274059776
S	1986	Bauarbeiter	3.4296865666608167
S	1986	Bewährungshelfer	0.5716144277768028
S	1986	Schlauberger	0.1905381425922676
S	1986	Assistent	6.097220562952564
S	1986	Abteilungsleiter	8.193140131467507
S	1986	Meteorologe	0.5716144277768028
S	1986	Frauenarzt	1.905381425922676
S	1986	Automechaniker	0.5716144277768028
S	1986	Bürgermeister	67.641040620255
S	1986	Bauer	41.34677694252207
S	1986	Bibliothekar	0.3810762851845352
S	1986	Clown	1.905381425922676
S	1986	Schlaumeier	0.3810762851845352
S	1986	Bauingenieur	0.1905381425922676
S	1986	Model	0.5716144277768028
S	1986	Admiral	14.099822551827804
S	1986	Dirigent	4.382377279622155
S	1986	Busfahrer	1.7148432833304084
S	1986	Friseur	5.906682420360296
S	1986	Dachdecker	0.5716144277768028
S	1986	Schleicher	0.952690712961338
S	1986	Bauunternehmer	13.337669981458731
S	1986	Neurologe	1.524305140738141
S	1986	Bildhauer	8.574216416652042
S	1986	Camper	0.3810762851845352
S	1986	Akrobat	0.3810762851845352
S	1986	Demonstrant	2.6675339962917466
S	1986	Doktor	16.57681840552728
S	1986	Führungskraft	1.1432288555536056
S	1986	Schleizer	2.286457711107212
S	1986	Entdecker	2.286457711107212
S	1986	Schäffler	1.3337669981458733
S	1986	Börsenmakler	1.7148432833304084
S	1986	Chef	185.01253645709184
S	1986	Detektiv	6.478296848137099
S	1986	Oberst	22.29296268329531
S	1986	Entertainer	2.6675339962917466
S	1986	Alkoholiker	4.382377279622155
S	1986	Fechter	1.1432288555536056
S	1986	Schlemmer	0.3810762851845352
S	1986	Schmiedemeister	0.1905381425922676
S	1986	Dolmetscher	6.668834990729367
S	1986	Schaffner	0.5716144277768028
S	1986	Filmregisseur	1.905381425922676
S	1986	Diakon	0.1905381425922676
S	1986	Erfinder	14.099822551827804
S	1986	Analyst	0.1905381425922676
S	1986	Schlesier	1.1432288555536056
S	1986	Boxer	6.287758705544831
S	1986	Schnarcher	0.1905381425922676
S	1986	Schanghaier	2.286457711107212
S	1986	Schleswig-Holsteiner	1.1432288555536056
S	1986	Schneidermeister	0.1905381425922676
S	1986	Immobilienmakler	1.7148432833304084
S	1986	Scharfmacher	2.4769958536994787
S	1986	Informant	1.1432288555536056
S	1986	Schnelldenker	0.3810762851845352
S	1986	Ingenieur	19.24435240181903
S	1986	Schleswiger	0.3810762851845352
S	1986	Schriftführer	0.5716144277768028
S	1986	Schnellschreiber	0.1905381425922676
S	1986	Jäger	16.00520397775048
S	1986	Kartenspieler	0.1905381425922676
S	1986	Schriftleiter	0.3810762851845352
S	1986	Schnitter	0.1905381425922676
S	1986	Jogger	2.858072138884014
S	1986	Leichenbeschauer	0.1905381425922676
S	1986	Kassierer	1.7148432833304084
S	1986	Kurator	1.1432288555536056
S	1986	Schriftsetzer	0.3810762851845352
S	1986	Schnitzler	1.3337669981458733
S	1986	Jongleur	1.3337669981458733
S	1986	Käufer	27.246954390694267
S	1986	Leichenbitter	0.1905381425922676
S	1986	Schrittmacher	0.5716144277768028
